player_name,pokemon,trainer_name,real_time_hmmss,resets,blackouts,level,game_time,battle_duration,move1,move2,move3,move4
NINTEN,Charizard,Rival1-Lab,58,0,0,6,0:03,16.817,EMBER,GROWL,LEER,SCRATCH
NINTEN,Charizard,Brock,2:56,0,0,12,0:11,21.793,EMBER,GROWL,LEER,SCRATCH
NINTEN,Charizard,Rival1,7:10,0,0,19,0:27,20.853,EMBER,MEGA PUNCH,LEER,SCRATCH
NINTEN,Charizard,Cerulean Rocket,10:11,0,0,23,0:39,9.762,EMBER,MEGA PUNCH,LEER,SCRATCH
NINTEN,Charizard,Misty,10:56,0,0,24,0:42,15.979,EMBER,MEGA PUNCH,DIG,SCRATCH
NINTEN,Charizard,Rival3-SS Anne,13:19,0,0,27,0:52,21.596,EMBER,MEGA PUNCH,DIG,BODY SLAM
NINTEN,Charizard,Surge,14:13,0,0,27,0:55,11.49,EMBER,MEGA PUNCH,DIG,BODY SLAM
NINTEN,Charizard,Rival4-Pkmn Tower,20:35,1,0,32,1:16,21.93,EMBER,MEGA PUNCH,DIG,BODY SLAM
NINTEN,Charizard,Rival5-Silph,24:51,1,0,36,1:33,23.178,EMBER,SWORDS DANCE,DIG,BODY SLAM
NINTEN,Charizard,Erika,26:42,1,0,39,1:40,18.66,EMBER,SWORDS DANCE,DIG,BODY SLAM
NINTEN,Charizard,Koga,28:40,1,0,41,1:48,22.474,EMBER,SWORDS DANCE,DIG,BODY SLAM
NINTEN,Charizard,Sabrina,31:38,1,0,42,2:00,19.057,EMBER,SWORDS DANCE,DIG,BODY SLAM
NINTEN,Charizard,Blaine,32:39,1,0,43,2:04,17.837,EMBER,SWORDS DANCE,DIG,BODY SLAM
NINTEN,Charizard,Giovanni,34:11,1,0,45,2:10,24.195,EMBER,SWORDS DANCE,DIG,BODY SLAM
NINTEN,Charizard,Rival6-Route 22,35:08,1,0,47,2:13,32.821,FLAMETHROWER,SWORDS DANCE,DIG,BODY SLAM
NINTEN,Charizard,Lorelei,38:47,2,0,54,2:25,31.934,FLAMETHROWER,SWORDS DANCE,DIG,BODY SLAM
NINTEN,Charizard,Bruno,39:24,2,0,55,2:27,25.813,FLAMETHROWER,SWORDS DANCE,DIG,BODY SLAM
NINTEN,Charizard,Agatha,40:01,2,0,56,2:30,25.892,FLAMETHROWER,SWORDS DANCE,DIG,BODY SLAM
NINTEN,Charizard,Lance,44:16,12,0,60,2:33,28.226,FLAMETHROWER,SWORDS DANCE,DIG,BODY SLAM
NINTEN,Charizard,Champion,45:07,12,0,62,2:37,30.906,FLAMETHROWER,SWORDS DANCE,DIG,BODY SLAM
NINTEN,Charizard,Champion,38:27,2,0,62,2:31,52.539,REST,SWORDS DANCE,DIG,BODY SLAM
