player_name,pokemon,trainer_name,real_time_hmmss,resets,blackouts,level,game_time,battle_duration,move1,move2,move3,move4
NINTEN,Moltres,Rival1-Lab,40,0,0,5,0:02,7.157,PECK,FIRE SPIN,,
NINTEN,Moltres,Brock,3:29,0,0,11,0:13,24.202,PECK,FIRE SPIN,,
NINTEN,Moltres,Rival2-Nugget Bridge,6:44,0,0,16,0:26,24.456,PECK,FIRE SPIN,,
NINTEN,Moltres,Cerulean Rocket,10:03,0,0,20,0:39,9.594,PECK,FIRE SPIN,,
NINTEN,Moltres,Rival3-SS Anne,12:24,0,0,22,0:48,19.016,PECK,FIRE SPIN,,
NINTEN,Moltres,Misty,14:17,2,0,24,0:53,11.125,PECK,FIRE SPIN,BIDE,REST
NINTEN,Moltres,Surge,15:15,2,0,24,0:57,12.296,PECK,FIRE SPIN,BIDE,REST
NINTEN,Moltres,Erika,21:32,2,0,30,1:22,16.999,PECK,FIRE SPIN,FLY,REST
NINTEN,Moltres,Rival4-Pkmn Tower,24:45,2,0,33,1:34,18.639,FLY,PECK,FIRE SPIN,REST
NINTEN,Moltres,Koga,29:27,2,0,39,1:53,17.687,FLY,DOUBLE-EDGE,FIRE SPIN,REST
NINTEN,Moltres,Blaine,34:09,4,0,40,2:07,49.019,FLY,TOXIC,FIRE SPIN,REST
NINTEN,Moltres,Rival5-Silph,35:54,4,0,41,2:14,18.174,FLY,FIRE BLAST,FIRE SPIN,REST
NINTEN,Moltres,Sabrina,37:32,4,0,43,2:20,16.063,FLY,FIRE BLAST,FIRE SPIN,REST
NINTEN,Moltres,Giovanni,42:14,6,0,45,2:34,54.704,FLY,FIRE BLAST,MIMIC,REST
NINTEN,Moltres,Rival6-Route 22,43:06,6,0,46,2:38,25.329,FLY,FIRE BLAST,MIMIC,REST
NINTEN,Moltres,Lorelei,46:51,6,0,58,2:53,22.297,FLY,FIRE BLAST,MIMIC,REST
NINTEN,Moltres,Bruno,47:24,6,0,59,2:55,18,FLY,FIRE BLAST,MIMIC,REST
NINTEN,Moltres,Agatha,48:06,6,0,60,2:58,30.61,FLY,FIRE BLAST,MIMIC,REST
NINTEN,Moltres,Lance,48:58,6,0,61,3:01,38.58,FLY,FIRE BLAST,MIMIC,REST
NINTEN,Moltres,Champion,49:46,6,0,62,3:04,32.375,FLY,FIRE BLAST,MIMIC,REST
NINTEN,Moltres,Champion,49:46,6,0,62,3:06,52.846,FLY,FIRE BLAST,MIMIC,REST
