player_name,pokemon,trainer_name,real_time_hmmss,resets,blackouts,level,game_time,battle_duration,move1,move2,move3,move4
NINTEN,Sableye,Rival1-Lab,44,0,0,6,0:02,10.926,SCRATCH,LEER,,
NINTEN,Sableye,Brock,3:44,0,0,11,0:14,67.657,SCRATCH,LEER,,
NINTEN,Sableye,Rival2-Nugget Bridge,8:17,0,0,20,0:32,26.994,MEGA PUNCH,NIGHT SHADE,SCRATCH,WATER GUN
NINTEN,Sableye,Cerulean Rocket,11:16,0,0,24,0:44,13.625,SCRATCH,NIGHT SHADE,MEGA PUNCH,WATER GUN
NINTEN,Sableye,Misty,11:52,0,0,25,0:46,11.254,DIG,NIGHT SHADE,MEGA PUNCH,WATER GUN
NINTEN,Sableye,Rival3-SS Anne,14:09,0,0,27,0:55,13.109,BODY SLAM,DIG,NIGHT SHADE,WATER GUN
NINTEN,Sableye,Surge,14:57,0,0,28,0:58,6.592,BODY SLAM,DIG,NIGHT SHADE,WATER GUN
NINTEN,Sableye,Rival4-Pkmn Tower,21:09,0,0,32,1:23,20.468,BODY SLAM,DIG,ROCK SLIDE,PSYCHIC
NINTEN,Sableye,Rival5-Silph,29:13,0,0,42,1:54,26.97,BODY SLAM,DIG,ROCK SLIDE,PSYCHIC
NINTEN,Sableye,Erika,30:56,0,0,44,2:01,12.959,BODY SLAM,DIG,ROCK SLIDE,PSYCHIC
NINTEN,Sableye,Sabrina,31:57,0,0,45,2:05,19.617,BODY SLAM,DIG,ROCK SLIDE,PSYCHIC
NINTEN,Sableye,Koga,33:33,0,0,47,2:11,14.854,BODY SLAM,DIG,ROCK SLIDE,PSYCHIC
NINTEN,Sableye,Blaine,38:40,4,0,50,2:25,25.862,BODY SLAM,DIG,ROCK SLIDE,PSYCHIC
NINTEN,Sableye,Giovanni,42:34,4,0,63,2:41,22.943,BUBBLEBEAM,DIG,ROCK SLIDE,PSYCHIC
NINTEN,Sableye,Rival6-Route 22,43:29,4,0,64,2:45,29.724,BUBBLEBEAM,DIG,ROCK SLIDE,PSYCHIC
NINTEN,Sableye,Lorelei,47:16,5,0,65,2:57,44.299,MIMIC,DIG,ROCK SLIDE,PSYCHIC
NINTEN,Sableye,Bruno,47:52,5,0,66,3:00,16.731,MIMIC,DIG,ROCK SLIDE,PSYCHIC
NINTEN,Sableye,Agatha,48:37,5,0,66,3:03,34.992,MIMIC,DIG,ROCK SLIDE,PSYCHIC
NINTEN,Sableye,Lance,51:04,8,0,67,3:08,47.477,MIMIC,DIG,REST,PSYCHIC
NINTEN,Sableye,Champion,53:37,10,0,68,3:12,42.877,MIMIC,DIG,REST,PSYCHIC
NINTEN,Sableye,Champion,53:37,10,0,68,3:14,65.191,MIMIC,DIG,REST,PSYCHIC
