player_name,pokemon,trainer_name,real_time_hmmss,resets,blackouts,level,game_time,battle_duration,move1,move2,move3,move4
NINTEN,Electabuzz,Rival1-Lab,38,0,0,5,0:02,9.788,QUICK ATTACK,LEER,,
NINTEN,Electabuzz,Brock,7:42,0,9,14,0:30,51.067,QUICK ATTACK,LEER,,
NINTEN,Electabuzz,Rival2-Nugget Bridge,11:28,0,9,18,0:45,18.19,MEGA PUNCH,LEER,QUICK ATTACK,
NINTEN,Electabuzz,Misty,16:32,0,9,23,1:05,12.077,MEGA PUNCH,LEER,QUICK ATTACK,SEISMIC TOSS
NINTEN,Electabuzz,Cerulean Rocket,16:59,0,9,24,1:06,10.576,MEGA PUNCH,LEER,QUICK ATTACK,SEISMIC TOSS
NINTEN,Electabuzz,Rival3-SS Anne,18:50,0,9,26,1:14,13.495,BODY SLAM,LEER,QUICK ATTACK,SEISMIC TOSS
NINTEN,Electabuzz,Surge,19:46,0,9,26,1:17,13.178,BODY SLAM,LEER,QUICK ATTACK,SEISMIC TOSS
NINTEN,Electabuzz,Rival4-Pkmn Tower,25:33,1,9,31,1:39,18.113,THUNDERBOLT,BODY SLAM,SEISMIC TOSS,PSYCHIC
NINTEN,Electabuzz,Erika,28:07,1,9,34,1:50,15.194,PSYCHIC,BODY SLAM,SEISMIC TOSS,THUNDERBOLT
NINTEN,Electabuzz,Rival5-Silph,31:41,1,9,37,2:04,22.876,THUNDERBOLT,BODY SLAM,SEISMIC TOSS,PSYCHIC
NINTEN,Electabuzz,Sabrina,33:23,1,9,40,2:10,19.66,THUNDERBOLT,BODY SLAM,SEISMIC TOSS,PSYCHIC
NINTEN,Electabuzz,Koga,35:03,2,9,42,2:16,15.953,THUNDERBOLT,BODY SLAM,SEISMIC TOSS,PSYCHIC
NINTEN,Electabuzz,Blaine,37:22,2,9,43,2:25,14.044,THUNDERBOLT,BODY SLAM,SEISMIC TOSS,PSYCHIC
NINTEN,Electabuzz,Giovanni,38:48,2,9,53,2:30,16.422,THUNDERBOLT,BODY SLAM,SEISMIC TOSS,PSYCHIC
NINTEN,Electabuzz,Rival6-Route 22,39:41,2,9,55,2:34,27.004,THUNDERBOLT,BODY SLAM,SEISMIC TOSS,PSYCHIC
NINTEN,Electabuzz,Lorelei,42:00,2,9,56,2:43,18.73,THUNDERBOLT,BODY SLAM,SEISMIC TOSS,PSYCHIC
NINTEN,Electabuzz,Bruno,42:29,2,9,57,2:45,16.288,THUNDERBOLT,BODY SLAM,SEISMIC TOSS,PSYCHIC
NINTEN,Electabuzz,Agatha,43:04,2,9,58,2:47,23.441,THUNDERBOLT,BODY SLAM,SEISMIC TOSS,PSYCHIC
NINTEN,Electabuzz,Lance,43:58,2,9,59,2:51,31.335,THUNDERBOLT,BODY SLAM,REFLECT,PSYCHIC
NINTEN,Electabuzz,Champion,44:49,2,9,61,2:54,32.724,THUNDERBOLT,BODY SLAM,REFLECT,PSYCHIC
