player_name,pokemon,trainer_name,real_time_hmmss,resets,blackouts,level,game_time,battle_duration,move1,move2,move3,move4
NINTEN,Ponyta,Rival1-Lab,49,0,0,6,0:02,7.891,EMBER,,,
NINTEN,Ponyta,Brock,4:53,0,0,12,0:18,18.441,EMBER,,,
NINTEN,Ponyta,Rival2-Nugget Bridge,9:58,0,0,19,0:38,21.589,EMBER,,,
NINTEN,Ponyta,Cerulean Rocket,13:25,0,0,23,0:52,15.266,EMBER,,,
NINTEN,Ponyta,Rival3-SS Anne,16:12,0,0,25,1:03,14.068,BODY SLAM,EMBER,,
NINTEN,Ponyta,Misty,17:21,0,0,26,1:07,8.366,BODY SLAM,EMBER,,
NINTEN,Ponyta,Surge,18:05,0,0,26,1:10,6.639,BODY SLAM,EMBER,,
NINTEN,Ponyta,Rival4-Pkmn Tower,26:32,1,0,32,1:42,25.501,BODY SLAM,EMBER,SWIFT,STOMP
NINTEN,Ponyta,Erika,32:14,1,0,36,2:05,19.338,BODY SLAM,EMBER,SWIFT,STOMP
NINTEN,Ponyta,Koga,40:24,4,0,43,2:32,29.228,BODY SLAM,EMBER,SWIFT,FIRE SPIN
NINTEN,Ponyta,Blaine,47:08,8,0,47,2:52,16.727,BODY SLAM,EMBER,SWIFT,HORN DRILL
NINTEN,Ponyta,Rival5-Silph,48:12,8,0,48,2:56,25.309,BODY SLAM,FIRE BLAST,AGILITY,HORN DRILL
NINTEN,Ponyta,Sabrina,49:52,8,0,49,3:03,10.842,BODY SLAM,FIRE BLAST,AGILITY,HORN DRILL
NINTEN,Ponyta,Giovanni,53:46,12,0,58,3:12,26.723,BODY SLAM,FIRE BLAST,AGILITY,MIMIC
NINTEN,Ponyta,Rival6-Route 22,54:50,12,0,59,3:17,24.283,BODY SLAM,FIRE BLAST,AGILITY,MIMIC
NINTEN,Ponyta,Lorelei,58:30,12,0,61,3:31,31.176,BODY SLAM,FIRE BLAST,AGILITY,MIMIC
NINTEN,Ponyta,Bruno,59:21,12,0,61,3:34,28.446,BODY SLAM,FIRE BLAST,AGILITY,MIMIC
NINTEN,Ponyta,Agatha,1:00:23,12,0,62,3:39,37.673,BODY SLAM,FIRE BLAST,AGILITY,MIMIC
NINTEN,Ponyta,Lance,1:03:26,16,0,63,3:43,20.854,HORN DRILL,FIRE BLAST,AGILITY,MIMIC
NINTEN,Ponyta,Champion,1:11:22,26,0,66,3:49,50.338,HORN DRILL,FIRE BLAST,REST,MIMIC
NINTEN,Ponyta,Champion,1:11:22,26,0,66,3:51,74.341,HORN DRILL,FIRE BLAST,REST,MIMIC
