player_name,pokemon,trainer_name,real_time_hmmss,resets,blackouts,level,game_time,battle_duration,move1,move2,move3,move4
NINTEN,Graveler,Rival1-Lab,44,0,0,6,0:02,11.086,TACKLE,DEFENSE CURL,,
NINTEN,Graveler,Brock,7:04,0,0,15,0:27,56.257,TACKLE,DEFENSE CURL,,
NINTEN,Graveler,Rival2-Nugget Bridge,10:27,0,0,20,0:40,17.575,TACKLE,DEFENSE CURL,ROCK THROW,MEGA PUNCH
NINTEN,Graveler,Cerulean Rocket,13:41,0,0,24,0:53,12.029,MEGA PUNCH,DEFENSE CURL,ROCK THROW,TACKLE
NINTEN,Graveler,Rival3-SS Anne,15:57,0,0,27,1:02,11.97,BODY SLAM,DEFENSE CURL,ROCK THROW,DIG
NINTEN,Graveler,Misty,17:11,0,0,30,1:07,8.759,BODY SLAM,HARDEN,ROCK THROW,DIG
NINTEN,Graveler,Surge,17:54,0,0,30,1:10,5.852,BODY SLAM,HARDEN,ROCK THROW,DIG
NINTEN,Graveler,Rival4-Pkmn Tower,23:02,0,0,34,1:30,17.665,BODY SLAM,HARDEN,ROCK SLIDE,DIG
NINTEN,Graveler,Koga,28:08,0,0,39,1:50,14.064,EARTHQUAKE,HARDEN,ROCK SLIDE,DIG
NINTEN,Graveler,Rival5-Silph,31:26,0,0,46,2:03,21.393,EARTHQUAKE,HARDEN,ROCK SLIDE,DIG
NINTEN,Graveler,Erika,33:00,0,0,47,2:09,12.598,EARTHQUAKE,HARDEN,ROCK SLIDE,DIG
NINTEN,Graveler,Blaine,34:41,0,0,48,2:16,15.272,EARTHQUAKE,HARDEN,ROCK SLIDE,DIG
NINTEN,Graveler,Sabrina,35:54,2,0,49,2:19,14.019,EARTHQUAKE,HARDEN,ROCK SLIDE,DIG
NINTEN,Graveler,Giovanni,37:27,2,0,51,2:25,36.195,EARTHQUAKE,HARDEN,ROCK SLIDE,DIG
NINTEN,Graveler,Rival6-Route 22,38:28,2,0,52,2:29,31.686,EARTHQUAKE,HARDEN,ROCK SLIDE,DIG
NINTEN,Graveler,Lorelei,44:04,8,0,58,2:43,29.723,EARTHQUAKE,HARDEN,ROCK SLIDE,DIG
NINTEN,Graveler,Bruno,44:40,8,0,59,2:45,25.423,EARTHQUAKE,HARDEN,ROCK SLIDE,DIG
NINTEN,Graveler,Agatha,45:23,8,0,60,2:48,30.654,EARTHQUAKE,HARDEN,ROCK SLIDE,DIG
NINTEN,Graveler,Lance,50:26,31,0,61,2:51,28.012,EARTHQUAKE,HARDEN,ROCK SLIDE,DIG
NINTEN,Graveler,Champion,53:11,36,0,62,2:55,40.784,EARTHQUAKE,HARDEN,ROCK SLIDE,FISSURE
