player_name,pokemon,trainer_name,real_time_hmmss,resets,blackouts,level,game_time,battle_duration,move1,move2,move3,move4
NINTEN,Mewtwo,Rival1-Lab,39,0,0,5,0:02,5.612,CONFUSION,DISABLE,SWIFT,PSYCHIC
NINTEN,Mewtwo,Brock,2:11,0,0,8,0:08,9.873,CONFUSION,DISABLE,SWIFT,PSYCHIC
NINTEN,Mewtwo,Rival2-Nugget Bridge,4:51,0,0,15,0:18,16.275,CONFUSION,DISABLE,SWIFT,PSYCHIC
NINTEN,Mewtwo,Misty,7:37,0,0,20,0:29,10.429,CONFUSION,DISABLE,SWIFT,PSYCHIC
NINTEN,Mewtwo,Cerulean Rocket,7:59,0,0,20,0:30,10.089,CONFUSION,DISABLE,SWIFT,PSYCHIC
NINTEN,Mewtwo,Rival3-SS Anne,9:43,0,0,22,0:37,11.577,BODY SLAM,CONFUSION,SWIFT,PSYCHIC
NINTEN,Mewtwo,Surge,10:31,0,0,23,0:40,7.028,BODY SLAM,CONFUSION,SWIFT,PSYCHIC
NINTEN,Mewtwo,Rival4-Pkmn Tower,14:51,0,0,27,0:58,15.297,BODY SLAM,ICE BEAM,THUNDERBOLT,PSYCHIC
NINTEN,Mewtwo,Rival5-Silph,17:31,0,0,34,1:08,20.614,BODY SLAM,ICE BEAM,THUNDERBOLT,PSYCHIC
NINTEN,Mewtwo,Erika,18:50,0,0,37,1:13,9.843,BODY SLAM,ICE BEAM,THUNDERBOLT,PSYCHIC
NINTEN,Mewtwo,Koga,21:44,0,0,41,1:25,14.141,BODY SLAM,ICE BEAM,THUNDERBOLT,PSYCHIC
NINTEN,Mewtwo,Sabrina,22:19,0,0,42,1:27,12.401,BODY SLAM,ICE BEAM,THUNDERBOLT,PSYCHIC
