player_name,pokemon,trainer_name,real_time_hmmss,resets,blackouts,level,game_time,battle_duration,move1,move2,move3,move4
NINTEN,Moltres,Rival1-Lab,41,0,0,5,0:02,7.22,PECK,FIRE SPIN,,
NINTEN,Moltres,Brock,3:32,0,0,11,0:13,23.094,PECK,FIRE SPIN,,
NINTEN,Moltres,Rival2-Nugget Bridge,6:58,0,0,16,0:26,22.047,PECK,FIRE SPIN,,
NINTEN,Moltres,Cerulean Rocket,10:09,0,0,20,0:39,8.406,PECK,FIRE SPIN,BIDE,
NINTEN,Moltres,Rival3-SS Anne,12:28,0,0,22,0:48,17.623,PECK,FIRE SPIN,BIDE,REST
NINTEN,Moltres,Misty,13:41,0,0,24,0:53,12.47,PECK,FIRE SPIN,BIDE,REST
NINTEN,Moltres,Surge,14:25,0,0,24,0:56,8.563,PECK,FIRE SPIN,BIDE,REST
NINTEN,Moltres,Erika,20:52,0,0,30,1:21,13.97,PECK,FIRE SPIN,FLY,REST
NINTEN,Moltres,Rival4-Pkmn Tower,23:58,0,0,33,1:34,15.829,DOUBLE-EDGE,FIRE SPIN,FLY,REST
NINTEN,Moltres,Koga,28:49,0,0,38,1:53,22.673,FLY,FIRE SPIN,DOUBLE-EDGE,REST
NINTEN,Moltres,Blaine,32:59,0,0,40,2:09,63.377,REFLECT,FLY,TOXIC,REST
NINTEN,Moltres,Rival5-Silph,34:47,0,0,41,2:16,20.157,FIRE BLAST,FLY,TOXIC,REST
NINTEN,Moltres,Sabrina,36:18,0,0,43,2:22,19.188,FIRE BLAST,FLY,TOXIC,REST
NINTEN,Moltres,Giovanni,41:28,4,0,45,2:34,40.735,FIRE BLAST,FLY,MIMIC,REST
NINTEN,Moltres,Rival6-Route 22,42:21,4,0,46,2:37,28.39,FIRE BLAST,FLY,MIMIC,REST
NINTEN,Moltres,Lorelei,46:12,4,0,58,2:53,31.455,FIRE BLAST,FLY,MIMIC,REST
NINTEN,Moltres,Bruno,46:42,4,0,59,2:55,15.314,FIRE BLAST,FLY,MIMIC,REST
NINTEN,Moltres,Agatha,48:17,4,0,60,3:01,84.077,FIRE BLAST,FLY,MIMIC,REST
NINTEN,Moltres,Lance,51:10,9,0,61,3:04,29.67,FIRE BLAST,FLY,MIMIC,REST
NINTEN,Moltres,Champion,52:01,9,0,62,3:07,35.437,FIRE BLAST,FLY,MIMIC,REST
NINTEN,Moltres,Champion,52:01,9,0,62,3:08,55.907,FIRE BLAST,FLY,MIMIC,REST
